grunnkrets_id,couple_children_0_to_5_years,couple_children_18_or_above,couple_children_6_to_17_years,couple_without_children,single_parent_children_0_to_5_years,single_parent_children_18_or_above,single_parent_children_6_to_17_years,singles
12430305,93,53,136,112,14,10,34,79
2310617,104,60,482,88,18,16,43,65
6020603,142,24,132,248,17,20,34,269
3010606,176,38,94,336,20,39,34,431
16011407,129,13,80,246,33,27,34,377
12210306,109,34,157,168,12,14,34,113
15020501,154,112,206,128,5,21,34,57
16530104,75,22,109,98,8,13,34,101
12600203,156,24,127,84,4,15,34,85
1040803,103,23,53,44,14,30,34,106
2190114,89,12,33,32,0,12,34,55
17020211,114,81,162,354,10,19,34,263
15470112,205,47,174,126,12,6,34,74
2370614,86,39,112,172,0,6,34,42
8050610,32,16,11,78,0,26,34,65
2311102,62,18,70,54,14,17,35,86
19020421,154,40,179,44,9,15,43,33
8140303,124,63,127,228,10,27,43,177
6040209,94,43,142,122,0,17,43,105
10180109,122,67,181,106,0,22,43,76
1240501,153,80,174,198,19,26,43,249
8051009,38,10,56,64,17,16,43,154
11031816,402,153,394,538,8,38,43,309
4170411,81,33,55,140,8,12,43,120
8070505,91,45,129,92,0,12,43,137
6020805,196,39,112,134,21,8,43,139
9040204,66,18,19,232,0,25,43,305
18660203,138,54,206,170,13,16,43,91
18330705,110,40,144,92,13,10,43,53
11490203,62,23,144,102,12,8,43,66
12011813,189,146,251,378,22,28,43,171
18410309,57,72,93,168,13,13,43,109
7040105,117,26,140,118,6,20,43,115
12011914,212,21,120,160,8,44,42,215
11060601,75,16,69,84,7,4,42,161
12011402,142,115,237,214,7,16,42,135
18600406,188,79,184,230,25,27,42,120
2310902,202,33,207,138,23,25,42,152
11240303,360,99,386,116,15,25,42,104
5290107,98,47,186,144,10,16,42,139
2150204,224,94,326,266,9,22,42,114
1050102,146,24,79,98,33,22,43,199
12430301,166,70,137,214,14,39,43,201
10010604,94,53,116,164,28,21,43,218
20300207,90,62,126,158,12,31,43,137
3015001,317,131,508,314,8,25,43,247
4030108,51,25,37,126,6,14,43,193
10010911,126,34,152,358,0,12,43,220
6270111,219,133,239,172,16,24,43,105
6200207,77,36,148,176,10,11,43,245
11490609,327,25,186,94,20,10,43,91
2330214,33,35,60,118,0,4,43,49
2310806,191,74,214,280,23,29,43,211
6040307,94,47,113,230,14,25,43,263
3012010,216,12,125,178,14,25,43,268
2280202,172,57,160,154,11,19,43,102
12470702,164,30,235,150,0,13,43,125
1280114,178,64,172,276,12,14,43,150
2160207,196,37,157,116,6,36,43,129
18330402,40,16,65,68,8,13,43,59
3014801,252,55,269,184,5,41,43,224
1052403,168,45,167,110,10,15,43,109
18240301,109,40,114,150,13,24,43,207
2390106,111,38,84,118,17,18,43,100
7160304,183,73,200,194,7,17,43,146
3013821,176,85,166,178,25,36,43,167
11010405,209,59,250,212,0,27,43,100
6040402,127,48,114,142,12,27,43,105
5020103,194,35,207,176,13,19,43,161
3010601,149,39,75,310,16,29,43,542
12010608,119,46,94,248,11,12,23,305
8190205,86,78,183,204,25,30,58,194
18050503,32,24,11,154,7,19,29,246
12011306,520,162,449,626,35,93,121,672
3014007,421,213,555,308,35,45,121,404
3013906,771,181,464,232,37,80,121,487
3013608,878,179,816,536,27,61,121,537
6021047,173,58,172,142,10,41,119,112
3014205,431,60,202,538,78,68,119,981
12011316,531,82,508,518,36,47,119,429
7060415,208,105,383,152,31,48,119,120
12011319,599,338,701,378,42,76,119,299
3014418,358,85,297,334,22,42,119,365
2270203,574,181,617,530,45,76,119,323
10180204,369,70,391,224,40,41,118,200
12470406,461,150,570,252,67,30,118,232
19020419,216,144,344,250,14,54,117,264
12011702,514,353,710,504,44,62,117,342
2380104,290,98,403,308,46,42,117,254
3015206,349,73,400,268,23,45,117,310
20120409,268,128,414,244,40,53,117,186
12011703,489,260,674,486,27,80,116,251
3015203,336,116,381,310,53,40,116,357
10011807,532,131,544,408,46,58,116,304
1010105,262,97,204,566,72,63,116,946
3014505,610,166,801,354,32,71,116,434
3013919,504,147,414,412,91,57,121,461
7110205,219,136,448,440,21,59,115,237
3013818,546,158,471,264,67,53,122,407
3014402,489,175,627,346,17,56,123,401
3014001,392,111,294,314,58,65,138,567
18040609,302,125,602,196,14,65,137,172
15050903,671,232,760,414,58,49,136,191
3014911,331,51,212,234,83,40,136,380
10020801,403,95,372,300,49,26,134,221
2260405,827,168,677,394,63,64,133,259
2150202,384,183,462,526,25,40,132,303
10020403,329,110,422,264,63,50,131,222
3013502,383,90,383,220,28,39,131,309
3014106,648,130,446,680,71,76,131,889
9064204,549,169,540,580,99,68,130,504
5330205,342,172,330,324,53,51,129,217
2360509,441,240,533,470,31,59,128,227
3013102,435,172,569,406,30,61,127,308
2170407,426,287,538,482,20,64,127,258
9064102,467,177,426,564,42,70,127,385
3014201,1194,84,354,940,112,67,126,1228
12470205,497,131,340,226,22,42,124,132
12010927,408,142,552,340,22,76,123,242
3013606,674,232,637,738,72,78,123,665
2270102,544,257,583,390,28,78,123,187
10320201,568,123,505,486,37,41,123,397
11200104,523,123,525,230,78,42,123,175
19020411,178,76,183,242,23,39,122,405
7130104,289,121,406,404,53,40,115,236
12460105,349,60,287,172,52,22,115,139
7091502,309,138,374,416,41,55,115,178
12460203,291,133,275,192,33,36,107,121
3013811,431,161,328,432,41,68,107,337
12011612,407,254,713,402,11,53,107,235
16017202,457,87,356,382,21,54,106,363
7220102,416,138,398,424,52,67,106,319
11032403,407,206,420,346,23,109,106,306
12010912,268,109,289,338,23,61,106,225
15340203,389,162,439,428,42,42,106,418
17140411,325,135,401,336,23,38,106,260
6270203,323,88,386,316,33,37,106,237
11491013,308,72,535,290,30,28,106,144
19410106,323,207,405,432,45,86,105,364
11031902,372,127,443,284,10,58,105,395
3014507,522,130,430,378,40,40,105,430
12010925,354,112,299,246,31,50,105,217
12012001,318,110,330,408,57,70,104,480
2160103,499,250,687,324,46,55,103,232
3014104,724,58,459,352,46,49,103,408
3013405,276,47,151,314,36,62,103,437
3013601,519,194,612,552,16,36,103,412
15480302,283,147,271,312,25,51,102,315
6050305,394,241,564,534,23,66,102,324
1380201,320,101,330,298,42,36,102,231
11020206,253,71,148,228,16,58,107,394
18600306,301,91,264,316,65,64,108,437
3014208,511,156,214,350,52,66,108,575
3014912,517,76,381,284,35,62,109,399
12460408,595,133,667,522,57,65,115,341
3014203,578,54,215,440,42,70,115,589
3013508,435,105,288,478,53,74,114,807
3013903,617,207,549,450,76,66,114,560
16012316,314,201,480,208,23,39,114,121
6020814,319,128,305,190,58,59,114,309
2110106,371,100,305,394,39,60,114,435
2130208,252,90,174,324,25,57,114,334
3013512,359,69,242,456,41,66,113,659
3015503,467,84,483,186,33,50,113,243
3013804,588,204,524,414,24,80,113,529
3014303,870,98,455,778,139,46,138,807
6050604,204,116,282,318,35,41,112,210
7091603,212,118,367,238,24,28,112,172
1061506,229,113,356,144,8,22,111,99
3013201,437,235,590,692,45,77,111,551
11020702,605,260,741,574,28,78,111,441
8051005,171,85,200,220,29,20,111,135
10011902,522,187,593,508,46,56,111,281
3012703,406,73,234,322,72,42,111,631
8061701,178,112,448,270,56,36,110,209
1051312,188,97,298,304,22,55,110,215
3013504,464,108,365,254,21,34,110,320
12010421,609,36,212,184,42,20,110,200
3012602,399,32,77,166,94,24,112,445
11020204,374,240,512,324,28,47,102,249
3013314,474,149,366,352,96,70,139,427
2280301,317,271,497,540,47,113,140,492
4280502,44,18,78,114,0,8,26,93
2300606,129,99,190,196,7,14,26,95
11350104,72,37,144,154,0,15,26,80
11060602,102,28,55,100,0,16,26,132
3010209,86,12,36,224,16,16,26,628
20280102,71,20,108,128,29,9,26,188
12010409,126,17,31,178,4,12,26,271
8060814,32,29,62,50,0,19,26,25
12420104,144,73,107,150,0,8,26,86
12470204,95,91,115,120,8,18,26,47
5340503,60,33,66,70,0,10,26,60
18240102,58,34,84,86,4,10,26,50
12470402,160,89,183,222,11,17,26,158
3013812,333,107,261,144,17,24,26,74
2192012,63,89,97,64,0,12,26,53
2300302,158,75,186,120,12,12,26,134
2280407,111,44,143,122,14,16,26,92
2380107,137,38,94,110,13,19,26,132
9065308,39,18,47,88,7,26,26,174
1052401,25,14,14,30,0,0,26,45
20190107,28,38,27,52,0,4,26,95
12450103,189,36,172,106,16,4,26,70
18040703,234,32,174,110,22,10,26,79
3012302,181,9,82,256,15,25,26,437
7060503,63,39,101,62,8,11,26,51
17020206,45,33,65,70,9,13,26,133
11030905,116,65,188,112,12,21,26,106
2310102,91,35,123,76,6,20,25,89
16011107,71,12,38,128,9,17,25,254
2190109,23,0,0,28,0,6,25,54
18330213,31,37,51,86,11,13,25,70
18041008,83,72,221,108,0,17,25,126
2191909,65,32,44,46,9,30,25,120
16014313,72,52,55,110,11,32,25,144
7010203,141,63,214,128,0,10,25,107
15040205,79,12,45,184,10,14,25,258
2130406,90,45,118,104,7,16,25,72
16015103,95,33,64,134,6,24,25,188
11240503,1631,497,1613,996,108,142,281,684
5010519,43,0,77,78,0,14,26,64
14430206,109,12,95,58,13,7,26,89
18051204,164,70,197,178,8,9,26,103
5170211,107,54,146,188,20,25,26,112
10010910,78,34,85,116,0,16,26,207
11120103,142,37,158,144,14,15,26,103
2300105,82,37,233,138,0,24,26,82
6020108,79,9,34,118,13,19,26,261
10010308,136,43,128,288,9,21,26,290
11490305,109,52,110,112,10,14,26,113
12011304,246,69,225,168,0,15,26,131
2130307,160,89,246,178,7,26,26,124
7220501,115,62,166,162,22,25,26,116
6250412,92,23,129,42,0,8,26,43
12190404,143,37,160,126,0,6,26,73
3014016,549,153,515,316,56,117,167,769
12011314,675,228,830,576,44,83,159,424
3013408,646,83,350,644,47,89,159,772
3013410,775,223,561,762,124,121,158,963
2350211,572,127,601,308,72,57,157,346
3014103,450,71,209,510,64,53,157,742
10140301,516,151,559,460,78,68,156,359
3013917,403,111,412,366,141,59,155,788
2210105,545,143,624,718,65,60,153,460
11270201,760,369,871,594,76,66,150,314
2290106,345,77,386,214,31,40,150,208
3014113,715,85,353,308,97,81,149,607
19310302,284,92,322,390,36,81,149,556
3013210,450,271,467,390,54,78,149,466
3013409,413,101,198,580,54,84,145,824
20120603,236,104,255,318,25,69,144,376
3014109,530,107,307,360,72,53,144,580
3013913,456,266,673,524,37,62,143,364
11220106,542,213,663,232,17,45,143,157
12011817,269,108,159,308,32,87,143,587
14320303,563,103,400,370,31,43,142,353
3013414,457,106,269,400,48,104,142,696
3013714,419,155,341,372,42,74,140,524
11190211,664,204,656,354,60,41,168,301
10011808,931,197,945,328,31,49,169,239
3014012,499,133,423,362,50,108,172,462
3013614,571,79,384,478,74,135,173,797
16340204,77,39,150,146,9,10,26,246
12012010,144,56,166,236,8,16,26,187
16380103,67,52,86,84,11,20,26,85
2192204,76,24,123,60,5,14,26,64
17020302,65,62,127,166,9,17,26,106
9040112,79,27,76,74,10,6,26,69
2350801,614,150,863,520,77,93,248,479
3013309,793,225,732,278,156,102,216,362
20120606,423,222,735,506,100,129,214,556
3014305,1567,155,821,878,111,101,213,1041
19020318,610,178,428,548,82,135,206,923
6050511,247,147,425,474,27,67,140,464
3014013,442,201,445,396,60,119,200,578
10140203,710,337,766,1066,96,115,198,893
3013813,705,108,410,496,70,124,194,639
12011620,1290,339,1484,556,54,112,190,499
10320303,524,146,641,626,88,76,188,556
2360311,580,93,620,202,63,52,187,229
3013415,467,114,463,430,39,112,186,543
2130211,435,208,849,222,47,81,180,218
12011917,649,285,1061,576,46,89,177,347
12011604,530,311,882,416,55,115,175,361
3013211,462,197,419,254,50,110,174,380
16620104,609,199,926,522,29,55,174,359
3013310,924,294,877,368,130,112,200,400
11020504,482,136,471,340,42,38,102,255
11020902,577,191,725,330,38,61,102,159
2200903,238,101,299,250,20,34,102,214
10010804,220,85,101,760,76,62,94,1208
18240202,331,109,388,270,33,36,94,152
3012605,397,53,200,274,89,24,94,549
3014018,395,78,304,262,30,73,94,418
11020305,450,65,540,178,10,21,94,166
17140503,219,66,200,584,36,42,93,695
11020613,659,44,209,282,67,16,93,326
3013208,307,147,336,312,76,41,93,490
17140502,178,67,291,222,17,32,93,161
6250106,158,68,144,114,11,41,93,100
3014009,274,92,319,328,72,68,93,635
11032401,209,27,184,104,31,38,93,125
3013215,323,157,402,356,51,40,92,322
1010206,297,61,268,400,23,39,92,450
4270503,265,116,369,218,18,34,92,118
12630208,328,100,410,312,34,44,92,171
12011609,649,97,608,376,16,30,92,195
12010901,590,177,521,438,19,44,92,223
12430308,386,93,386,284,30,29,92,219
3014102,327,70,193,248,21,43,92,330
6240303,418,116,413,134,13,37,91,122
15040705,285,130,426,296,26,46,91,221
7060710,173,57,307,206,16,16,91,169
3014107,552,152,433,298,46,35,94,421
2330413,217,59,230,110,21,39,91,123
1240103,298,116,228,244,46,21,94,163
19020218,203,70,324,264,6,48,94,236
15200212,364,153,386,260,41,30,98,228
6250102,246,136,339,394,35,73,98,321
12460405,323,222,452,382,49,37,98,220
12011502,511,150,541,286,14,51,98,201
20120607,236,115,284,252,36,58,97,213
16015306,250,45,169,274,26,59,97,312
3013204,363,79,251,90,73,31,97,146
3013907,629,175,571,278,57,91,97,628
3013103,697,238,703,544,21,64,96,428
3013715,521,101,338,374,77,25,96,420
3013817,480,126,370,318,51,60,96,401
2150207,226,124,440,322,21,55,96,266
8140306,260,132,351,410,29,41,96,229
3013602,211,51,136,268,41,45,96,426
2370804,246,114,409,198,59,44,96,215
1010103,201,90,215,238,56,47,96,259
6270302,326,105,348,360,21,52,96,187
11020406,496,144,344,430,42,67,95,352
15040704,372,138,382,540,14,85,95,565
7010605,209,68,166,138,16,33,95,142
12011313,450,170,460,464,13,48,95,364
3015008,429,97,193,698,21,81,95,671
12011308,334,153,390,226,13,66,94,243
2150206,272,110,347,220,28,42,94,217
3013705,358,236,485,228,21,64,91,301
12011907,200,63,196,240,25,79,90,347
11240104,305,259,505,348,23,37,90,191
5420202,55,19,58,92,7,17,27,78
1064202,73,35,126,126,7,8,27,98
7090706,68,56,90,108,4,10,27,60
11490508,125,104,184,146,19,10,27,85
11420203,190,52,212,126,7,11,27,84
18710111,80,33,89,124,0,25,27,70
19030501,98,40,76,138,23,34,27,214
20030401,65,74,138,124,5,14,27,77
7230111,41,33,65,102,0,14,27,78
12011607,291,103,288,256,13,29,27,144
5021008,88,0,114,74,4,8,27,38
8210102,86,22,48,102,0,8,27,63
4170210,86,31,81,104,13,17,27,84
6020304,125,39,166,196,6,19,27,116
15540103,54,35,87,106,14,8,27,79
5290404,52,39,85,142,6,14,27,123
9065401,57,43,103,128,20,18,27,95
15310201,125,74,214,148,16,4,27,130
2300204,95,77,155,136,9,10,27,80
12010407,129,40,50,164,9,10,27,191
16015118,137,35,101,56,10,11,27,46
15320201,190,84,255,210,13,13,27,100
2200101,239,40,235,158,9,27,27,103
7160204,106,33,75,134,7,13,27,87
7060715,73,44,162,196,10,25,27,156
4370207,48,18,76,148,8,8,27,67
10290113,95,35,153,126,0,14,27,50
5010701,275,101,443,246,19,28,90,178
12430206,399,74,441,210,55,55,90,162
2300603,208,35,122,118,45,32,90,198
18040801,342,81,302,310,44,27,90,328
19030404,61,32,59,98,0,10,27,100
7220707,167,51,153,134,14,26,27,74
8051102,99,60,145,140,4,27,27,86
18050709,36,23,44,44,0,18,27,49
6020605,39,25,58,50,9,10,27,106
14320307,102,39,70,96,17,12,27,131
18370113,66,13,110,74,7,15,27,50
2300312,270,61,109,546,80,57,99,588
8110108,50,26,59,82,7,4,27,73
12011506,132,103,192,172,4,11,27,95
18650207,35,34,122,110,9,14,27,107
7090404,90,49,106,152,9,8,27,156
9065403,69,26,85,168,7,27,27,148
20300202,57,6,63,76,11,9,27,95
16014227,140,14,46,130,0,9,27,114
10010603,99,38,84,188,6,15,27,175
18120106,50,9,42,46,8,6,27,53
17180108,78,21,93,110,10,6,27,71
3014703,244,57,295,286,14,12,27,308
2200202,138,67,218,130,8,12,27,75
12190509,163,54,188,144,15,8,27,92
3013203,358,118,279,190,40,66,99,229
10010907,201,49,92,226,19,36,99,313
16017208,374,114,383,356,10,69,99,263
17240106,43,19,69,106,15,24,26,125
11410107,198,64,135,188,23,26,26,168
4030304,72,17,63,38,5,19,26,21
20120302,129,45,134,96,20,12,26,74
4170310,110,54,194,204,8,14,26,150
4030603,141,28,158,108,11,17,26,81
6280303,108,32,126,126,0,18,26,70
7010804,127,61,124,132,15,28,26,141
10180214,143,60,244,154,11,9,26,77
9040202,98,25,87,128,11,15,26,92
11220201,337,121,228,172,13,24,26,113
12320103,78,57,53,72,0,6,26,60
2140218,295,27,172,210,0,21,26,205
12320102,43,20,40,70,0,0,26,61
11020909,64,43,72,162,6,20,26,123
1065502,121,55,184,248,7,22,26,109
2190805,95,34,156,78,0,4,26,66
12010606,140,50,143,86,0,9,26,93
11210103,164,21,121,124,8,12,26,165
4260202,77,80,125,212,6,33,26,145
8310106,79,24,104,96,22,0,26,113
4150106,86,27,89,78,0,6,26,65
2191115,60,17,77,24,0,9,26,21
4121506,71,37,90,102,6,7,26,57
2310305,102,43,47,408,6,25,26,425
2300309,121,96,196,196,0,12,26,89
3011402,181,12,70,230,11,19,26,330
17140413,357,100,341,490,33,50,102,364
2201511,220,63,261,122,16,20,102,67
18270110,48,33,72,68,15,8,26,60
18040619,60,52,103,32,12,7,26,31
15290108,153,71,155,124,0,8,26,95
10011304,120,47,130,98,14,21,26,121
8070403,62,20,52,62,11,7,26,36
12010627,90,19,94,132,4,8,26,232
7020210,98,104,127,124,9,24,26,74
1010102,53,36,102,180,0,25,26,198
2190205,10,0,9,30,6,6,26,56
16011111,135,60,156,142,0,11,26,111
9040201,76,57,95,206,7,7,26,90
11030708,151,68,175,172,13,25,26,166
12011823,199,77,251,186,8,36,26,95
1065304,113,56,178,172,8,10,26,75
2290101,101,85,163,94,5,11,26,57
2340108,115,63,165,134,0,23,26,82
19021204,99,48,97,110,6,32,26,60
16011315,81,54,170,206,13,34,26,247
1040105,55,25,93,90,0,16,26,42
15020405,101,37,135,240,9,26,26,239
8050606,30,9,25,52,16,9,26,117
6230308,64,23,94,96,16,14,26,85
18040504,99,67,167,128,0,10,26,54
3010603,165,67,101,322,14,16,25,480
14320208,163,33,83,234,9,10,26,312
3010605,117,37,59,250,6,17,26,409
1110207,60,42,160,178,0,0,26,66
17190101,101,53,89,234,26,10,26,206
4180207,51,42,87,112,0,14,26,83
4190403,89,22,99,112,14,15,26,72
14200301,206,85,167,186,8,15,26,118
7160402,112,25,79,78,0,13,26,63
12010324,95,9,37,124,6,20,26,210
20140101,75,57,96,142,13,23,26,132
15050505,21,24,42,48,0,25,26,43
2300502,371,138,561,214,26,55,101,112
2170402,558,191,651,394,43,62,101,231
3013613,319,83,287,440,26,65,101,464
11060709,590,91,662,138,20,26,100,120
9063102,218,160,495,448,23,45,100,278
16620103,320,65,465,220,44,24,100,120
2170203,178,52,126,132,20,51,100,140
2140102,512,175,518,290,27,41,100,247
3013720,450,91,293,474,43,70,100,884
12010908,192,90,242,180,10,41,100,141
3014010,360,165,321,328,66,102,99,527
2201206,265,44,139,138,42,45,99,229
3015201,274,119,500,290,19,35,99,260
18510110,212,129,256,342,37,35,99,328
19240204,86,29,83,112,8,19,26,139
11032715,111,38,145,66,0,8,26,29
16018112,105,43,105,102,7,19,26,86
2190819,223,31,114,166,10,17,26,61
1065503,48,34,100,78,11,6,26,27
7160105,110,34,185,160,11,12,26,106
10010404,134,45,170,130,9,17,26,98
15260103,98,44,161,126,8,19,26,92
17030404,94,16,50,216,16,14,26,249
8070212,51,30,87,98,7,17,26,61
12011404,100,44,103,154,0,18,26,89
3011401,149,12,91,326,17,24,26,364
5280403,68,56,75,120,0,27,26,69
12210103,77,16,60,96,9,21,26,129
10011104,82,52,178,222,0,13,26,136
15050201,33,13,17,154,11,14,26,213
8210202,93,18,89,234,13,18,26,322
10011202,102,51,153,94,19,10,26,80
2360405,28,21,66,220,0,10,26,201
2300508,52,48,190,198,0,17,26,122
9140405,51,10,85,114,0,9,26,58
7020304,80,71,106,124,11,14,26,61
18700302,78,28,109,74,7,6,26,86
1250502,97,22,108,40,14,8,26,71
8061418,59,22,24,46,29,15,26,88
16016204,216,62,203,224,0,29,26,98
15600106,70,42,88,108,0,13,26,88
7090803,97,80,164,250,14,15,26,94
2300407,54,56,96,50,0,26,26,50
2310705,87,27,59,50,9,10,27,26
7090305,40,36,67,62,11,13,25,71
5340506,117,56,121,258,28,26,25,274
18370112,48,41,100,110,4,7,23,70
15050502,56,64,146,206,5,15,23,59
8050508,58,28,47,66,0,24,23,95
6021011,223,6,101,28,11,5,23,25
11190302,186,50,111,120,13,8,23,121
7060408,70,23,82,76,7,13,23,88
5340401,89,58,167,142,8,16,23,93
16013106,61,35,115,78,0,6,23,106
11031717,90,35,82,96,0,12,23,69
20040104,96,21,46,138,17,12,23,186
18200210,47,18,36,96,11,17,23,72
4150206,88,41,84,152,7,18,23,72
18050401,92,52,156,164,0,4,24,168
2200407,155,49,179,86,0,7,24,88
3013912,80,57,116,64,17,14,24,95
16170112,34,23,31,40,0,0,24,46
19030301,145,49,165,142,15,15,24,68
8061902,60,19,24,56,12,22,24,128
16015234,50,0,77,34,0,0,24,41
16170109,45,28,50,64,0,10,24,66
1250304,67,12,103,42,5,0,24,36
18490104,51,64,70,116,23,18,24,144
6160105,83,50,112,190,24,22,24,217
15050804,85,18,66,86,18,19,23,76
11031220,96,24,195,42,0,0,24,25
2192113,147,44,174,38,0,12,23,23
1280108,62,9,68,36,12,6,23,73
11220102,72,25,82,108,11,12,23,136
18041101,58,35,113,76,0,15,23,70
18130306,17,18,59,36,5,7,23,72
7110302,125,75,140,172,10,31,23,99
7200301,65,18,90,66,8,9,23,52
15020205,53,28,78,104,0,10,23,122
2360507,79,13,68,86,0,17,23,83
2200801,121,46,195,128,13,17,23,106
20110109,54,62,55,24,20,27,23,38
9065306,122,22,78,74,13,8,23,67
12210310,104,21,103,86,13,12,23,102
3011703,126,11,66,152,13,13,23,258
2160502,79,34,79,72,0,18,23,56
5220108,85,72,118,94,13,12,23,53
2311004,96,63,145,86,10,8,23,40
16011303,75,7,41,148,9,11,23,424
12011618,225,141,350,200,0,36,23,134
17360104,29,30,31,52,6,6,23,76
18660104,83,41,126,86,0,18,23,56
3015208,215,61,245,262,0,22,23,157
17210506,87,42,99,134,6,0,23,71
14310205,92,21,82,80,8,6,23,108
3012701,72,9,34,88,17,12,23,331
17190506,53,20,116,94,11,10,23,52
12530204,77,21,129,74,11,0,24,59
11060906,159,74,229,166,0,8,24,64
2380204,50,27,53,68,0,10,24,73
8050313,109,35,98,108,0,14,24,68
2310206,62,34,72,68,12,16,24,91
8060206,68,29,51,90,14,6,24,97
18530113,69,19,67,114,13,6,24,103
8051007,13,15,18,68,5,6,24,159
7200310,60,34,106,78,8,10,24,64
3014116,60,24,89,90,4,11,24,55
18670105,54,48,38,82,8,18,24,86
19330209,41,18,70,50,11,22,24,42
14380209,53,52,86,86,0,7,24,83
4020514,53,9,62,46,0,8,24,31
3015601,22,0,56,26,0,9,24,46
18370210,104,54,69,76,6,12,24,69
6260701,108,56,188,126,4,18,24,44
3014804,155,86,260,204,13,14,24,263
16380205,77,43,108,90,9,17,24,60
2191714,95,29,37,168,20,27,24,237
6050803,59,46,109,116,0,14,24,67
8060408,106,27,83,112,11,21,24,85
12470202,157,67,172,140,38,25,24,73
2360403,75,69,95,250,6,30,24,302
