grunnkrets_id,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
18400209,451300,256900,567400,692000,841000,335200
18400206,451300,256900,567400,692000,841000,335200
18400208,451300,256900,567400,692000,841000,335200
18400203,451300,256900,567400,692000,841000,335200
18400201,451300,256900,567400,692000,841000,335200
18400204,451300,256900,567400,692000,841000,335200
19030801,481100,244800,535400,827900,0,0
19030804,481100,244800,535400,827900,0,0
19030802,481100,244800,535400,827900,0,0
1010704,572500,273400,599400,733700,865800,343500
2270102,614000,295200,663400,842000,866000,478900
1010701,572500,273400,599400,733700,865800,343500
1010703,572500,273400,599400,733700,865800,343500
6180108,441800,265800,631400,748400,863500,392000
6180103,441800,265800,631400,748400,863500,392000
6180106,441800,265800,631400,748400,863500,392000
6180102,441800,265800,631400,748400,863500,392000
6180105,441800,265800,631400,748400,863500,392000
6180101,441800,265800,631400,748400,863500,392000
6180107,441800,265800,631400,748400,863500,392000
6180104,441800,265800,631400,748400,863500,392000
5010406,431300,279800,631400,859200,730000,397600
5010411,431300,279800,631400,859200,730000,397600
5010404,431300,279800,631400,859200,730000,397600
5010405,431300,279800,631400,859200,730000,397600
5010407,431300,279800,631400,859200,730000,397600
5010402,431300,279800,631400,859200,730000,397600
5010408,431300,279800,631400,859200,730000,397600
5010409,431300,279800,631400,859200,730000,397600
5010410,431300,279800,631400,859200,730000,397600
5010403,431300,279800,631400,859200,730000,397600
5010401,431300,279800,631400,859200,730000,397600
9065104,305600,249500,631400,503800,463900,310800
9065103,305600,249500,631400,503800,463900,310800
9065102,305600,249500,631400,503800,463900,310800
9065101,305600,249500,631400,503800,463900,310800
1010702,572500,273400,599400,733700,865800,343500
1040204,488100,264400,625000,807700,732500,361200
3012501,348800,277900,573800,522900,587600,332900
3012505,348800,277900,573800,522900,587600,332900
19030308,521100,278500,615400,819800,815900,409600
19030302,521100,278500,615400,819800,815900,409600
5360102,410100,257900,472500,682800,0,0
5360105,410100,257900,472500,682800,0,0
5360106,410100,257900,472500,682800,0,0
5360101,410100,257900,472500,682800,0,0
5360104,410100,257900,472500,682800,0,0
5360103,410100,257900,472500,682800,0,0
20210101,519100,264400,650600,790000,755700,393300
20210106,519100,264400,650600,790000,755700,393300
20210110,519100,264400,650600,790000,755700,393300
20210105,519100,264400,650600,790000,755700,393300
20210104,519100,264400,650600,790000,755700,393300
20210102,519100,264400,650600,790000,755700,393300
20210107,519100,264400,650600,790000,755700,393300
20210103,519100,264400,650600,790000,755700,393300
20210109,519100,264400,650600,790000,755700,393300
12530305,562300,285100,586600,755600,884200,381000
12530301,562300,285100,586600,755600,884200,381000
12530302,562300,285100,586600,755600,884200,381000
12530306,562300,285100,586600,755600,884200,381000
12530307,562300,285100,586600,755600,884200,381000
12530304,562300,285100,586600,755600,884200,381000
19030310,521100,278500,615400,819800,815900,409600
12530303,562300,285100,586600,755600,884200,381000
19030305,521100,278500,615400,819800,815900,409600
19030312,521100,278500,615400,819800,815900,409600
2310418,559500,314300,679400,816600,809200,404000
2310401,559500,314300,679400,816600,809200,404000
2310413,559500,314300,679400,816600,809200,404000
2310406,559500,314300,679400,816600,809200,404000
2310415,559500,314300,679400,816600,809200,404000
2310411,559500,314300,679400,816600,809200,404000
2310407,559500,314300,679400,816600,809200,404000
2310402,559500,314300,679400,816600,809200,404000
20030305,482700,308900,647400,791400,645300,414900
20030303,482700,308900,647400,791400,645300,414900
20030302,482700,308900,647400,791400,645300,414900
20030301,482700,308900,647400,791400,645300,414900
20030304,482700,308900,647400,791400,645300,414900
14110301,531000,258300,520500,855400,0,0
14110303,531000,258300,520500,855400,0,0
14110304,531000,258300,520500,855400,0,0
14110302,531000,258300,520500,855400,0,0
19030306,521100,278500,615400,819800,815900,409600
19030303,521100,278500,615400,819800,815900,409600
19030311,521100,278500,615400,819800,815900,409600
19030307,521100,278500,615400,819800,815900,409600
19030304,521100,278500,615400,819800,815900,409600
19030301,521100,278500,615400,819800,815900,409600
19030309,521100,278500,615400,819800,815900,409600
2310417,559500,314300,679400,816600,809200,404000
8150102,463100,253500,554600,660200,729600,352600
18050302,528900,281900,653800,903500,991600,416800
15340304,553700,281100,625900,778300,796700,433200
15340303,553700,281100,625900,778300,796700,433200
15340301,553700,281100,625900,778300,796700,433200
15340308,553700,281100,625900,778300,796700,433200
15340305,553700,281100,625900,778300,796700,433200
15340306,553700,281100,625900,778300,796700,433200
9062105,581700,282300,625900,815700,822700,392500
9062106,581700,282300,625900,815700,822700,392500
9062104,581700,282300,625900,815700,822700,392500
9062102,581700,282300,625900,815700,822700,392500
9062103,581700,282300,625900,815700,822700,392500
9062101,581700,282300,625900,815700,822700,392500
7060902,632900,268200,625900,883500,883300,512300
7060906,632900,268200,625900,883500,883300,512300
7060904,632900,268200,625900,883500,883300,512300
7060905,632900,268200,625900,883500,883300,512300
7060903,632900,268200,625900,883500,883300,512300
7060901,632900,268200,625900,883500,883300,512300
6170105,407500,269200,593900,725300,766100,385300
6170103,407500,269200,593900,725300,766100,385300
6170102,407500,269200,593900,725300,766100,385300
6170101,407500,269200,593900,725300,766100,385300
6170104,407500,269200,593900,725300,766100,385300
15340302,553700,281100,625900,778300,796700,433200
8150101,463100,253500,554600,660200,729600,352600
15340307,553700,281100,625900,778300,796700,433200
15190103,523500,247800,526700,0,764000,0
18050301,528900,281900,653800,903500,991600,416800
18050303,528900,281900,653800,903500,991600,416800
11200302,565500,289200,653800,771100,922100,378400
11200303,565500,289200,653800,771100,922100,378400
11200301,565500,289200,653800,771100,922100,378400
11200304,565500,289200,653800,771100,922100,378400
11200306,565500,289200,653800,771100,922100,378400
11200307,565500,289200,653800,771100,922100,378400
11200305,565500,289200,653800,771100,922100,378400
16380106,476500,266800,590700,759800,759200,391400
16380102,476500,266800,590700,759800,759200,391400
16380108,476500,266800,590700,759800,759200,391400
16380107,476500,266800,590700,759800,759200,391400
16380104,476500,266800,590700,759800,759200,391400
16380101,476500,266800,590700,759800,759200,391400
16380105,476500,266800,590700,759800,759200,391400
16380103,476500,266800,590700,759800,759200,391400
17190702,370100,251100,526700,515300,0,0
17190701,370100,251100,526700,515300,0,0
15190106,523500,247800,526700,0,764000,0
15190101,523500,247800,526700,0,764000,0
15190102,523500,247800,526700,0,764000,0
15190105,523500,247800,526700,0,764000,0
15190104,523500,247800,526700,0,764000,0
3012506,348800,277900,573800,522900,587600,332900
2310403,559500,314300,679400,816600,809200,404000
2310409,559500,314300,679400,816600,809200,404000
11060105,482000,283000,612200,775600,709600,423900
11060109,482000,283000,612200,775600,709600,423900
11060101,482000,283000,612200,775600,709600,423900
11060103,482000,283000,612200,775600,709600,423900
11060102,482000,283000,612200,775600,709600,423900
10011707,545600,282500,612200,773100,747900,410500
10011702,545600,282500,612200,773100,747900,410500
10011701,545600,282500,612200,773100,747900,410500
10011703,545600,282500,612200,773100,747900,410500
10011705,545600,282500,612200,773100,747900,410500
10011708,545600,282500,612200,773100,747900,410500
10011704,545600,282500,612200,773100,747900,410500
7060802,538600,253300,580200,704600,751500,360800
7060803,538600,253300,580200,704600,751500,360800
7060801,538600,253300,580200,704600,751500,360800
7060804,538600,253300,580200,704600,751500,360800
18050109,494400,293400,580200,761300,802600,338500
18050107,494400,293400,580200,761300,802600,338500
18050106,494400,293400,580200,761300,802600,338500
18050104,494400,293400,580200,761300,802600,338500
18050110,494400,293400,580200,761300,802600,338500
18050103,494400,293400,580200,761300,802600,338500
18050102,494400,293400,580200,761300,802600,338500
11060108,482000,283000,612200,775600,709600,423900
18050105,494400,293400,580200,761300,802600,338500
11060106,482000,283000,612200,775600,709600,423900
11060107,482000,283000,612200,775600,709600,423900
7090711,543000,276200,609000,737800,786300,374700
7090706,543000,276200,609000,737800,786300,374700
7090704,543000,276200,609000,737800,786300,374700
7090709,543000,276200,609000,737800,786300,374700
7090701,543000,276200,609000,737800,786300,374700
7090703,543000,276200,609000,737800,786300,374700
7090702,543000,276200,609000,737800,786300,374700
7090707,543000,276200,609000,737800,786300,374700
7090705,543000,276200,609000,737800,786300,374700
7090708,543000,276200,609000,737800,786300,374700
7090710,543000,276200,609000,737800,786300,374700
20040203,468900,316300,676200,758200,774500,428100
20040201,468900,316300,676200,758200,774500,428100
20040204,468900,316300,676200,758200,774500,428100
20040202,468900,316300,676200,758200,774500,428100
20040205,468900,316300,676200,758200,774500,428100
20120503,532000,286800,644200,805700,845900,402600
20120505,532000,286800,644200,805700,845900,402600
20120501,532000,286800,644200,805700,845900,402600
20120504,532000,286800,644200,805700,845900,402600
20120507,532000,286800,644200,805700,845900,402600
20120506,532000,286800,644200,805700,845900,402600
20120502,532000,286800,644200,805700,845900,402600
11060104,482000,283000,612200,775600,709600,423900
2310419,559500,314300,679400,816600,809200,404000
12010304,393700,280100,580200,744900,633400,367800
12010303,393700,280100,580200,744900,633400,367800
19020313,445400,291700,580200,751900,699900,442200
19020304,445400,291700,580200,751900,699900,442200
19020318,445400,291700,580200,751900,699900,442200
19020302,445400,291700,580200,751900,699900,442200
19020301,445400,291700,580200,751900,699900,442200
19020305,445400,291700,580200,751900,699900,442200
19020311,445400,291700,580200,751900,699900,442200
19020312,445400,291700,580200,751900,699900,442200
2170301,610300,291600,711400,994800,0,0
2170308,610300,291600,711400,994800,0,0
2170305,610300,291600,711400,994800,0,0
2170306,610300,291600,711400,994800,0,0
2170309,610300,291600,711400,994800,0,0
2170302,610300,291600,711400,994800,0,0
2170307,610300,291600,711400,994800,0,0
2170303,610300,291600,711400,994800,0,0
2170304,610300,291600,711400,994800,0,0
2310416,559500,314300,679400,816600,809200,404000
2310414,559500,314300,679400,816600,809200,404000
2310408,559500,314300,679400,816600,809200,404000
2310404,559500,314300,679400,816600,809200,404000
2310405,559500,314300,679400,816600,809200,404000
2310412,559500,314300,679400,816600,809200,404000
19020303,445400,291700,580200,751900,699900,442200
12010305,393700,280100,580200,744900,633400,367800
19020314,445400,291700,580200,751900,699900,442200
19020316,445400,291700,580200,751900,699900,442200
12010301,393700,280100,580200,744900,633400,367800
12010324,393700,280100,580200,744900,633400,367800
12010308,393700,280100,580200,744900,633400,367800
12010322,393700,280100,580200,744900,633400,367800
12010309,393700,280100,580200,744900,633400,367800
12010314,393700,280100,580200,744900,633400,367800
12010316,393700,280100,580200,744900,633400,367800
12010306,393700,280100,580200,744900,633400,367800
12010317,393700,280100,580200,744900,633400,367800
12010310,393700,280100,580200,744900,633400,367800
12010315,393700,280100,580200,744900,633400,367800
12010321,393700,280100,580200,744900,633400,367800
12010319,393700,280100,580200,744900,633400,367800
12010311,393700,280100,580200,744900,633400,367800
12010320,393700,280100,580200,744900,633400,367800
12010312,393700,280100,580200,744900,633400,367800
12010325,393700,280100,580200,744900,633400,367800
12010313,393700,280100,580200,744900,633400,367800
12010307,393700,280100,580200,744900,633400,367800
12010318,393700,280100,580200,744900,633400,367800
12010323,393700,280100,580200,744900,633400,367800
12010302,393700,280100,580200,744900,633400,367800
19020315,445400,291700,580200,751900,699900,442200
19020317,445400,291700,580200,751900,699900,442200
1040210,488100,264400,625000,807700,732500,361200
1040209,488100,264400,625000,807700,732500,361200
1040205,488100,264400,625000,807700,732500,361200
7091504,560200,301700,604900,758500,771100,395000
7091505,560200,301700,604900,758500,771100,395000
7091502,560200,301700,604900,758500,771100,395000
17030303,566300,266700,604900,792300,764900,435000
17030305,566300,266700,604900,792300,764900,435000
17030302,566300,266700,604900,792300,764900,435000
17030309,566300,266700,604900,792300,764900,435000
17030306,566300,266700,604900,792300,764900,435000
17030301,566300,266700,604900,792300,764900,435000
17030307,566300,266700,604900,792300,764900,435000
17030308,566300,266700,604900,792300,764900,435000
2300303,451300,297500,604900,748500,726900,381300
2300312,451300,297500,604900,748500,726900,381300
2300311,451300,297500,604900,748500,726900,381300
2300306,451300,297500,604900,748500,726900,381300
